mLL ptLL dPhi_LL dPhiLLmet MET mt goodjet_n goodbjet_n Lepton1_Pt Lepton1_Eta Lepton1_E Lepton1_Phi Lepton1_charge Lepton1_type Lepton2_Pt Lepton2_Eta Lepton2_E Lepton2_Phi Lepton2_charge Lepton2_type weight
44.4684 75.5923 0.278512 2.83655 77.9227 151.715 0 0 51.7034 2.2855 256.767 1.15447 -1 11 24.5328 1.13303 42.0385 0.875956 1 13 1.23299
27.0555 45.7507 0.98403 1.78396 52.3913 76.2105 1 0 32.0441 -0.635659 38.7389 -2.03144 1 11 19.4209 -1.16204 34.0772 -3.01547 -1 13 0.222498
36.2969 58.6081 0.380319 3.0878 59.1423 117.707 0 0 44.2653 0.333639 46.752 1.1593 1 11 15.1551 1.59729 38.9645 0.778981 -1 13 1.213
24.4413 52.5259 0.130067 2.57656 68.0051 114.794 1 0 32.0054 0.767527 41.9045 1.07049 1 11 20.6266 1.67807 57.1558 0.940427 -1 13 0.0770928
37.8842 71.8564 0.939083 1.71671 20.7983 58.5113 1 0 42.0693 -1.32381 84.6397 -2.76048 1 11 38.4869 -1.58281 97.6419 2.58362 -1 13 0
34.7912 78.923 0.995673 2.27229 83.5096 147.27 1 0 66.477 -1.73608 194.487 0.580954 -1 11 19.6719 -1.85193 64.2195 -0.414718 1 13 1.20775
20.0374 81.5998 0.327086 1.77188 42.6518 91.384 1 0 56.6751 1.35612 117.283 2.79794 -1 13 25.8719 1.76291 77.6275 2.47086 1 11 0
50.7199 49.5573 1.67725 3.13752 41.5855 90.7933 0 0 48.4009 -1.06816 78.7404 2.57348 1 11 16.9633 -0.142103 17.1351 -2.03245 -1 13 1.17005
29.4299 59.1328 0.237104 3.01899 28.4238 81.8406 1 0 37.6492 -0.820575 51.052 0.503068 -1 11 21.872 -1.78113 66.7643 0.265964 1 13 -1.13929
18.6189 84.9287 0.369077 2.16754 73.4914 139.635 1 0 69.0272 2.3788 375.666 -0.990348 -1 11 16.8169 1.97667 61.8629 -0.621271 1 13 -1.53847
