mLL ptLL dPhi_LL dPhiLLmet MET mt goodjet_n goodbjet_n Lepton1_Pt Lepton1_Eta Lepton1_E Lepton1_Phi Lepton1_charge Lepton1_type Lepton2_Pt Lepton2_Eta Lepton2_E Lepton2_Phi Lepton2_charge Lepton2_type weight
32.8079 69.5865 0.739757 2.82849 99.5027 164.387 1 0 45.893 -0.580834 53.8545 -1.7653 1 11 28.4332 -0.0378862 28.4538 -1.02554 -1 13 1.18578
39.082 64.056 1.01121 2.4088 90.4709 142.147 0 0 46.7467 -0.172618 47.4449 -0.991596 1 11 25.521 -0.749333 33.0278 -2.00281 -1 13 0.661139
38.7026 64.2196 0.695007 1.7331 103.561 124.3 1 0 34.2297 -0.743561 44.1363 -2.73132 -1 11 34.0726 0.133785 34.3781 2.85686 1 13 0.672178
39.9273 64.9715 1.08582 3.06119 52.5546 116.774 0 0 45.8884 1.06441 74.4324 1.63943 1 13 29.334 0.724462 37.3745 2.72525 -1 11 1.24276
51.7542 63.2998 1.41896 2.79582 94.7445 152.576 1 0 54.4483 0.857908 75.745 -1.09693 -1 13 25.0822 0.349794 26.6324 0.322035 1 11 0
26.1663 61.7195 0.653798 2.59107 53.9257 111.039 0 0 48.369 -0.511631 54.8391 -0.390746 -1 13 15.863 -1.19121 28.5131 0.263051 1 11 1.17349
21.8801 51.424 0.215595 2.38461 115 142.917 1 0 28.5028 0.114271 28.6891 -2.67934 -1 11 23.2183 0.915511 33.6477 -2.89494 1 13 1.44328
25.4283 92.4509 0.553139 3.03971 65.5744 155.521 1 0 59.5641 -0.859593 82.9589 -0.131415 1 13 36.312 -0.886069 51.524 0.421724 -1 11 1.12103
54.0428 113.524 0.0222362 2.29533 133.941 224.871 1 0 96.9191 -1.39455 207.46 -1.81951 -1 13 16.608 -0.133044 16.7552 -1.84174 1 11 1.12508
37.8453 52.492 1.36648 1.66472 55.342 79.7179 1 0 45.2226 0.646342 55.0021 -1.9598 1 11 19.0116 0.379453 20.397 -0.593322 -1 13 0.00274954
48.9199 104.706 0.111548 2.70845 70.3984 167.7 1 0 74.6138 -2.41455 420.605 -3.02931 -1 11 30.2262 -1.43068 66.8103 -3.14086 1 13 0.628881
44.0224 46.102 0.975613 2.5008 134.559 149.507 1 0 35.1241 1.96113 127.291 2.39169 -1 13 16.0773 0.497467 18.108 -2.91588 1 11 1.37724
21.7105 60.3015 0.280935 2.08454 114.253 143.356 1 0 44.2642 0.176783 44.9577 -2.76673 1 11 16.5106 0.912722 23.8788 -3.04767 -1 13 1.2147
33.1481 66.9823 0.725338 2.5538 76.1279 136.694 1 0 42.6606 1.07306 69.6704 2.82842 1 11 28.7883 1.68877 80.572 2.10308 -1 13 1.13012
31.7164 64.1934 0.504275 2.90834 68.8882 132.095 0 0 36.377 0.0177388 36.3827 -2.34808 1 11 29.8913 -0.782979 39.5318 -1.84381 -1 13 0.328341
33.4518 60.7631 0.581373 2.88916 42.8416 101.231 0 0 46.4668 -1.23848 86.8974 -2.13141 -1 11 16.3122 -0.212756 16.6831 -1.55003 1 13 0.164087
49.088 95.5797 0.261461 2.57193 28.3976 99.9984 1 0 68.3507 -1.64141 183.049 -2.25789 -1 11 27.9049 -0.596308 33.015 -1.99643 1 13 1.20782
39.8802 60.5586 1.04807 2.47828 91.7077 140.924 0 0 49.2128 -2.15382 214.905 -1.28859 1 13 18.4319 -1.31183 36.7005 -0.24052 -1 11 1.06739
25.3076 73.6552 0.666695 2.52271 116.783 176.68 0 0 43.5142 -1.55706 107.819 -1.13619 -1 11 34.3674 -1.55758 85.1961 -1.80289 1 13 0
32.1542 61.1695 0.610932 3.06983 87.8029 146.478 0 0 36.0936 1.21842 66.3676 1.45847 -1 11 27.9942 2.01082 106.424 0.847541 1 13 0.658106
37.1934 40.5001 1.65492 3.04475 60.8508 99.1704 0 0 38.5951 -0.844957 53.2121 -2.5547 1 13 15.9394 -1.12793 27.2003 -0.899776 -1 11 1.05919
50.7223 94.0165 0.524756 2.90838 49.0642 134.913 1 0 49.7612 -0.487881 55.802 1.04455 -1 13 47.5852 -1.36372 99.1295 1.5693 1 11 0.728512
43.1662 49.4217 1.39321 3.06171 65.309 113.535 1 0 33.8502 0.0830067 33.967 -1.88792 1 13 30.5227 0.47636 34.0518 3.00205 -1 11 0.675782
39.9754 67.2575 1.11205 3.03352 77.794 144.457 0 0 50.79 -0.138936 51.281 1.55846 1 11 27.0045 0.0858516 27.1042 2.67051 -1 13 0.883592
41.1441 55.7978 0.930061 2.91724 50.1663 105.149 0 0 32.5419 -1.59981 83.8609 1.32237 1 13 29.8707 -0.666078 36.7455 2.25243 -1 11 1.07149
