mLL ptLL dPhi_LL dPhiLLmet MET mt goodjet_n goodbjet_n Lepton1_Pt Lepton1_Eta Lepton1_E Lepton1_Phi Lepton1_charge Lepton1_type Lepton2_Pt Lepton2_Eta Lepton2_E Lepton2_Phi Lepton2_charge Lepton2_type weight
41.0396 39.8664 1.58555 3.08583 40.5292 80.3616 0 0 36.844 0.676281 45.5955 2.71605 -1 13 15.7798 1.57687 39.8157 1.1305 1 11 1
22.8829 76.6364 0.383269 2.94533 65.4802 140.996 0 0 40.907 0.0927271 41.083 -2.53854 -1 11 37.1551 0.535632 42.6138 -2.92181 1 13 1
50.3092 140.111 1.00403 2.90761 44.3061 156.502 1 0 129.012 1.00936 200.503 -0.674155 -1 11 18.9648 0.681829 23.5468 -1.67819 1 13 1
16.6618 71.1566 0.411183 3.12942 68.3209 139.446 0 0 43.6959 0.957914 65.3243 2.05595 -1 13 28.9262 1.18745 51.8316 1.64476 1 11 1
32.1171 49.2114 1.23721 2.48216 88.7856 125.08 0 0 40.1764 2.35706 214.03 0.388374 -1 13 18.1606 2.09589 74.9638 -0.848832 1 11 1
50.0199 54.151 1.24907 2.91336 65.6058 118.432 0 0 46.429 1.6088 120.644 2.15607 1 13 16.8181 0.340351 17.8016 0.907006 -1 11 1
54.1103 66.8871 1.21339 3.09112 66.8122 133.657 0 0 47.3554 0.369309 50.6216 0.887334 -1 11 33.4911 1.09224 55.5353 -0.326059 1 13 1
50.628 38.4204 1.76111 2.93717 41.7737 79.7059 0 0 34.7546 0.134163 35.0678 -2.60209 1 11 24.2231 -0.660998 29.7105 -0.840981 -1 13 1
11.1759 54.154 0.150437 3.0789 54.9977 109.095 0 0 34.1412 -1.11566 57.6863 0.0055655 -1 11 20.1562 -1.51166 47.9194 -0.144872 1 13 1
18.7251 66.6089 0.449338 3.04999 62.2319 128.631 0 0 42.449 -1.33896 86.536 0.979135 1 11 25.7707 -1.68644 71.9702 0.529797 -1 13 1
34.4539 81.4744 0.583215 2.92856 81.2046 161.757 1 0 47.4248 -1.50508 112.077 3.03431 -1 13 37.5895 -2.07631 152.244 -2.66566 1 11 1
53.8151 44.8249 1.75972 2.97322 42.9425 87.4365 0 0 37.9118 0.558576 43.9816 -1.66055 1 13 32.073 0.636836 38.7996 2.86292 -1 11 1
44.0283 82.0889 0.981371 2.26785 92.9551 158.298 1 0 62.0781 -0.874047 87.3393 0.752583 -1 13 29.333 -1.29092 57.3629 1.73395 1 11 1
30.5689 75.6229 0.807903 2.65913 91.7749 161.792 1 0 55.4993 1.86347 183.181 2.67183 1 13 25.7541 1.67456 71.1308 1.86393 -1 11 1
36.0764 75.9404 0.973157 2.85071 49.3041 121.087 0 0 59.0092 1.74027 173.321 2.9494 -1 11 24.9972 1.65259 67.6428 1.97624 1 13 1
35.2427 59.7562 1.09225 2.58572 41.8859 96.2188 0 0 42.4225 2.32586 219.181 0.433009 -1 11 26.8625 2.22162 125.323 1.52526 1 13 1
37.2239 86.2306 0.686594 3.11605 86.7652 172.981 0 0 47.0688 -1.28717 91.7509 -1.97056 -1 13 44.5005 -0.834609 60.9202 -2.65715 1 11 1
